,0,1
835,Otu02506,0.0
836,Otu02532,0.0
837,Otu02546,0.0
838,Otu02556,0.0
839,Otu02559,0.0
840,Otu02565,0.0
841,Otu02566,0.0
842,Otu02567,0.0
843,Otu02571,0.0
844,Otu02573,0.0
845,Otu02575,0.0
846,Otu02586,0.0
847,Otu02596,0.0
848,Otu02613,0.0
849,Otu02618,0.0
850,Otu02653,0.0
851,Otu02661,0.0
852,Otu02687,0.0
853,Otu02689,0.0
854,Otu02702,0.0
855,Otu02710,0.0
856,Otu02711,0.0
857,Otu02716,0.0
858,Otu02718,0.0
859,Otu02726,0.0
860,Otu02729,0.0
861,Otu02741,0.0
862,Otu02743,0.0
863,Otu02744,0.0
864,Otu02747,0.0
865,Otu02752,0.0
866,Otu02758,0.0
867,Otu02762,0.0
868,Otu02772,0.0
869,Otu02773,0.0
870,Otu02782,0.0
871,Otu02788,0.0
872,Otu02789,0.0
873,Otu02820,0.0
874,Otu02826,0.0
875,Otu02829,0.0
876,Otu02833,0.0
877,Otu02842,0.0
878,Otu02845,0.0
879,Otu02867,0.0
880,Otu02869,0.0
881,Otu02870,0.0
882,Otu02879,0.0
883,Otu02891,0.0
884,Otu02894,0.0
885,Otu02897,0.0
886,Otu02900,0.0
887,Otu02903,0.0
888,Otu02904,0.0
889,Otu02914,0.0
890,Otu02917,0.0
891,Otu02932,0.0
892,Otu02939,0.0
893,Otu02962,0.0
894,Otu02968,0.0
895,Otu02974,0.0
896,Otu02982,0.0
897,Otu02987,0.0
898,Otu02988,0.0
899,Otu02997,0.0
900,Otu03006,0.0
901,Otu03011,0.0
902,Otu03017,0.0
903,Otu03032,0.0
904,Otu03044,0.0
905,Otu03056,0.0
906,Otu03058,0.0
907,Otu03066,0.0
908,Otu03074,0.0
909,Otu03077,0.0
910,Otu03082,0.0
911,Otu03090,0.0
912,Otu03104,0.0
913,Otu03106,0.0
914,Otu03114,0.0
915,Otu03115,0.0
916,Otu03129,0.0
917,Otu03138,0.0
918,Otu03140,0.0
919,Otu03146,0.0
920,Otu03149,0.0
921,Otu03152,0.0
922,Otu03167,0.0
923,Otu03173,0.0
924,Otu03225,0.0
925,Otu03231,0.0
926,Otu03233,0.0
927,Otu03235,0.0
928,Otu03245,0.0
929,Otu03256,0.0
930,Otu03269,0.0
931,Otu03272,0.0
932,Otu03281,0.0
933,Otu03294,0.0
934,Otu03305,0.0
935,Otu03316,0.0
936,Otu03345,0.0
937,Otu03360,0.0
938,Otu03369,0.0
939,Otu03384,0.0
940,Otu03389,0.0
941,Otu03403,0.0
942,Otu03406,0.0
943,Otu03409,0.0
944,Otu03432,0.0
945,Otu03454,0.0
946,Otu03455,0.0
947,Otu03475,0.0
948,Otu03477,0.0
949,Otu03483,0.0
950,Otu03484,0.0
951,Otu03485,0.0
952,Otu03491,0.0
953,Otu03497,0.0
954,Otu03513,0.0
955,Otu03519,0.0
956,Otu03529,0.0
957,Otu03532,0.0
958,Otu03558,0.0
959,Otu03574,0.0
960,Otu03576,0.0
961,Otu03579,0.0
962,Otu03584,0.0
963,Otu03586,0.0
964,Otu03591,0.0
965,Otu03608,0.0
966,Otu03612,0.0
967,Otu03622,0.0
968,Otu03647,0.0
969,Otu03656,0.0
970,Otu03659,0.0
971,Otu03703,0.0
972,Otu03708,0.0
973,Otu03717,0.0
974,Otu03718,0.0
975,Otu03726,0.0
976,Otu03769,0.0
977,Otu03778,0.0
978,Otu03780,0.0
979,Otu03784,0.0
980,Otu03792,0.0
981,Otu03813,0.0
982,Otu03821,0.0
983,Otu03823,0.0
984,Otu03843,0.0
985,Otu03846,0.0
986,Otu03848,0.0
987,Otu03850,0.0
988,Otu03871,0.0
989,Otu03876,0.0
990,Otu03892,0.0
991,Otu03899,0.0
992,Otu03901,0.0
993,Otu03902,0.0
994,Otu03921,0.0
995,Otu03928,0.0
996,Otu03949,0.0
997,Otu03950,0.0
998,Otu03952,0.0
