,0,1
875,Otu04644,0.0
876,Otu04660,0.0
877,Otu04662,0.0
878,Otu04665,0.0
879,Otu04666,0.0
880,Otu04675,0.0
881,Otu04682,0.0
882,Otu04689,0.0
883,Otu04707,0.0
884,Otu04731,0.0
885,Otu04764,0.0
886,Otu04770,0.0
887,Otu04780,0.0
888,Otu04809,0.0
889,Otu04846,0.0
890,Otu04851,0.0
891,Otu04867,0.0
892,Otu04872,0.0
893,Otu04916,0.0
894,Otu04930,0.0
895,Otu04984,0.0
896,Otu04991,0.0
897,Otu05000,0.0
898,Otu05006,0.0
899,Otu05029,0.0
900,Otu05031,0.0
901,Otu05045,0.0
902,Otu05070,0.0
903,Otu05086,0.0
904,Otu05091,0.0
905,Otu05104,0.0
